work,workLabel,authorLabel,genreLabel,countryLabel,durationLabel,publicationDate,performerLabel,partOfLabel
http://www.wikidata.org/entity/Q17067672,Loop di Love,Michael Schepior,поп-рок,,,1971-01-01T00:00:00Z,Джонатан Кинг,
http://www.wikidata.org/entity/Q20738858,I'll Be Your Woman,Werner Theunissen,кантри,Королевство Нидерландов,,1977-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20740312,Wet Day in September,Werner Theunissen,кантри-рок,Королевство Нидерландов,,1978-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q106963234,Birmingham,Рэнди Ньюман,кантри-рок,США,165,1974-12-01T00:00:00Z,Рэнди Ньюман,
http://www.wikidata.org/entity/Q106965266,Leun op mij,Paskal Jakobsen,Недерпоп,Королевство Нидерландов,156,1999-03-05T00:00:00Z,Ruth Jacott,
http://www.wikidata.org/entity/Q107348236,Sunflower,Rex Orange County,соул,Великобритания,253,2017-03-22T00:00:00Z,Rex Orange County,
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,Palingsound,ЮАР,,1989-01-01T00:00:00Z,Кимико Ито,
http://www.wikidata.org/entity/Q20740312,Wet Day in September,Werner Theunissen,латиноамериканская поп-музыка,Королевство Нидерландов,,1978-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q106965266,Leun op mij,Jo Lemaire,Недерпоп,Бельгия,156,1999-03-05T00:00:00Z,Ruth Jacott,
http://www.wikidata.org/entity/Q20741055,Then the music stopped,Werner Theunissen,поп-рок,Королевство Нидерландов,,1981-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q94792023,Rosanna's Going Wild,Хелен Картер,кантри,США,,1967-11-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q93996635,Red Velvet,Иэн Тайсон,кантри,Канада,,1967-09-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,поп-музыка,ЮАР,,1989-01-01T00:00:00Z,Piet Veerman,
http://www.wikidata.org/entity/Q95751764,I Will Rock and Roll with You,Джонни Кэш,рок-н-ролл,США,,1978-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q107004142,We Are One,Мэттью Уайлдер,поп-музыка,США,,2012-01-01T00:00:00Z,Ильзе ДеЛанж,
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,Palingsound,ЮАР,,1989-01-01T00:00:00Z,Piet Veerman,
http://www.wikidata.org/entity/Q20679648,I've Got Dreams to Remember,Отис Реддинг,фанк,США,,1968-01-01T00:00:00Z,Отис Реддинг,
http://www.wikidata.org/entity/Q106978193,The Great Escape,Ильзе ДеЛанж,кантри-рок,Королевство Нидерландов,159,2006-05-19T00:00:00Z,Ильзе ДеЛанж,
http://www.wikidata.org/entity/Q67202605,Q67202605,Йозеф Властимил Камарит,,Австрийская империя,,,,Slowanské národnj pjsně
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,поп-музыка,ЮАР,,1989-01-01T00:00:00Z,Демис Руссос,
http://www.wikidata.org/entity/Q107169230,Luna,Romano Musumarra,оперный поп,Италия,238,2000-05-15T00:00:00Z,Алессандро Сафина,
http://www.wikidata.org/entity/Q106965266,Leun op mij,Paskal Jakobsen,акустическая музыка,Королевство Нидерландов,156,1999-03-05T00:00:00Z,Ruth Jacott,
http://www.wikidata.org/entity/Q107248219,Blijf bij mij,Lisa Boray,соул,Королевство Нидерландов,186,2021-06-21T00:00:00Z,Пауль де Леув,
http://www.wikidata.org/entity/Q17067672,Loop di Love,Michael Schepior,поп-рок,,,1972-01-01T00:00:00Z,Rolf Steitz,
http://www.wikidata.org/entity/Q20740943,Daddy,Werner Theunissen,кантри,Королевство Нидерландов,,1979-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q20736277,Smile,Werner Theunissen,кантри-рок,Королевство Нидерландов,,1976-01-01T00:00:00Z,Pussycat,
http://www.wikidata.org/entity/Q106965266,Leun op mij,Jo Lemaire,акустическая музыка,Бельгия,156,1999-03-05T00:00:00Z,Ruth Jacott,
http://www.wikidata.org/entity/Q94451280,Girl in Saskatoon,Джонни Хортон,кантри,США,,1960-12-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q20196095,Follow Me,Hal Shaper,Palingsound,ЮАР,,1989-01-01T00:00:00Z,Демис Руссос,
http://www.wikidata.org/entity/Q17067672,Loop di Love,Michael Schepior,поп-рок,,,1972-01-01T00:00:00Z,Джонатан Кинг,
http://www.wikidata.org/entity/Q67202605,Q67202605,Вацлав Ганка,,Австрийская империя,,,,Slowanské národnj pjsně
http://www.wikidata.org/entity/Q20679648,I've Got Dreams to Remember,Zelma Redding,соул,США,,1968-01-01T00:00:00Z,Отис Реддинг,
http://www.wikidata.org/entity/Q99964963,Q99964963,Вацлав Ганка,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q97258646,Q97258646,Syb van der Ploeg,поп-музыка,Королевство Нидерландов,323,1998-01-01T00:00:00Z,De Kast,
http://www.wikidata.org/entity/Q99972798,Q99972798,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972799,Q99972799,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972796,Q99972796,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972802,Q99972802,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972803,Q99972803,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972800,Q99972800,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972801,Q99972801,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972806,Q99972806,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972807,Q99972807,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972804,Q99972804,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972810,Q99972810,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972811,Q99972811,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972808,Q99972808,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972809,Q99972809,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972814,Q99972814,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972815,Q99972815,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972812,Q99972812,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972818,Q99972818,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972819,Q99972819,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972816,Q99972816,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972817,Q99972817,Леош Яначек,,Чехословакия,,,,
http://www.wikidata.org/entity/Q99972798,Q99972798,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972799,Q99972799,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972796,Q99972796,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972802,Q99972802,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972803,Q99972803,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972800,Q99972800,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972801,Q99972801,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972806,Q99972806,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972807,Q99972807,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972804,Q99972804,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972810,Q99972810,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972811,Q99972811,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972808,Q99972808,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972809,Q99972809,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972814,Q99972814,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972815,Q99972815,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972812,Q99972812,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972818,Q99972818,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972819,Q99972819,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972816,Q99972816,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99972817,Q99972817,Леош Яначек,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q96694468,Children,Джо Саут,,США,,1970-01-01T00:00:00Z,Джо Саут,
http://www.wikidata.org/entity/Q97258646,Q97258646,Syb van der Ploeg,рок-музыка,Королевство Нидерландов,323,1998-01-01T00:00:00Z,De Kast,
http://www.wikidata.org/entity/Q99964967,Q99964967,Josef Režný,,Чехия,,,,
http://www.wikidata.org/entity/Q99964970,Q99964970,Josef Režný,,Чехия,,,,
http://www.wikidata.org/entity/Q99964971,Q99964971,Josef Režný,,Чехия,,,,
http://www.wikidata.org/entity/Q99964968,Q99964968,Josef Režný,,Чехия,,,,
http://www.wikidata.org/entity/Q99964969,Q99964969,Josef Režný,,Чехия,,,,
http://www.wikidata.org/entity/Q99964972,Q99964972,Josef Režný,,Чехия,,,,
http://www.wikidata.org/entity/Q99964973,Q99964973,Josef Režný,,Чехия,,,,
http://www.wikidata.org/entity/Q97258646,Q97258646,Nico Outhuijse,поп-музыка,Королевство Нидерландов,323,1998-01-01T00:00:00Z,De Kast,
http://www.wikidata.org/entity/Q96694468,Children,Джо Саут,,США,,1970-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q98456388,Papa chanteur,Jean-Luc Lahaye,middle of the road,Франция,,,Jean-Luc Lahaye,
http://www.wikidata.org/entity/Q97258646,Q97258646,Syb van der Ploeg,Frisian pop,Королевство Нидерландов,323,1998-01-01T00:00:00Z,De Kast,
http://www.wikidata.org/entity/Q99972798,Q99972798,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972799,Q99972799,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972796,Q99972796,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972802,Q99972802,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972803,Q99972803,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972800,Q99972800,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972801,Q99972801,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972806,Q99972806,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972807,Q99972807,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972804,Q99972804,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972810,Q99972810,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972811,Q99972811,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972808,Q99972808,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972809,Q99972809,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q99972812,Q99972812,Франтишек Бартош,,Цислейтания,,,,
http://www.wikidata.org/entity/Q97258646,Q97258646,Nico Outhuijse,рок-музыка,Королевство Нидерландов,323,1998-01-01T00:00:00Z,De Kast,
http://www.wikidata.org/entity/Q99972923,Q99972923,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972926,Q99972926,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972927,Q99972927,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972924,Q99972924,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972925,Q99972925,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972930,Q99972930,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972928,Q99972928,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972929,Q99972929,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972933,Q99972933,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q99972843,Q99972843,Йозеф Каэтан Тыл,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q97258646,Q97258646,Nico Outhuijse,Frisian pop,Королевство Нидерландов,323,1998-01-01T00:00:00Z,De Kast,
http://www.wikidata.org/entity/Q99964838,Q99964838,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964839,Q99964839,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964837,Q99964837,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964842,Q99964842,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964843,Q99964843,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964840,Q99964840,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964841,Q99964841,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964846,Q99964846,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964847,Q99964847,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964844,Q99964844,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964845,Q99964845,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964850,Q99964850,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964851,Q99964851,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964848,Q99964848,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964849,Q99964849,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q99964852,Q99964852,Франтишек Ладислав Челаковский,,Австрийская империя,,,,
http://www.wikidata.org/entity/Q109274400,Praise the Lord and Pass the Soup,Альберт Хаммонд,кантри,Великобритания,,1973-01-01T00:00:00Z,Carter Family,
http://www.wikidata.org/entity/Q109274400,Praise the Lord and Pass the Soup,Альберт Хаммонд,кантри,Великобритания,,1973-01-01T00:00:00Z,The Oak Ridge Boys,
http://www.wikidata.org/entity/Q107407380,Winter of Love,Rob Crosby,поп-рок,США,235,2012-08-24T00:00:00Z,Ильзе ДеЛанж,
http://www.wikidata.org/entity/Q107426089,Window of Hope,Oleta Adams,соул,США,264,1993-08-27T00:00:00Z,Oleta Adams,
http://www.wikidata.org/entity/Q107637127,All the Best Moves,Smith & Burrows,софт-рок,,203,2020-06-22T00:00:00Z,Smith & Burrows,
http://www.wikidata.org/entity/Q107637127,All the Best Moves,Jacquire King,софт-рок,США,203,2020-06-22T00:00:00Z,Smith & Burrows,
http://www.wikidata.org/entity/Q107447222,Titles,Джон Лииз,софт-рок,Великобритания,218,1975-11-14T00:00:00Z,Barclay James Harvest,
http://www.wikidata.org/entity/Q109299217,Only the brave,Луи Томлинсон,поп-музыка,Великобритания,,2020-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q109274400,Praise the Lord and Pass the Soup,Альберт Хаммонд,кантри,Великобритания,,1973-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q107637127,All the Best Moves,Smith & Burrows,инди-рок,,203,2020-06-22T00:00:00Z,Smith & Burrows,
http://www.wikidata.org/entity/Q107369933,You Were My Friend,Chi Coltrane,поп-рок,США,203,1973-02-23T00:00:00Z,Chi Coltrane,
http://www.wikidata.org/entity/Q108385234,Q108385234,http://www.wikidata.org/.well-known/genid/e87a44a33965df10499cec1131f14d37,,,,,,
http://www.wikidata.org/entity/Q108385235,Q108385235,http://www.wikidata.org/.well-known/genid/f41478c42cf1afa518daaa1af83409ce,,,,,,
http://www.wikidata.org/entity/Q108385232,Q108385232,http://www.wikidata.org/.well-known/genid/175924fe422edfa5e3c2d0070924872b,,,,,,
http://www.wikidata.org/entity/Q108385238,Q108385238,http://www.wikidata.org/.well-known/genid/027da3d71747e7e21acb5e3c987dc621,,,,,,
http://www.wikidata.org/entity/Q108385236,Q108385236,http://www.wikidata.org/.well-known/genid/2cdc171c1036950509275a665014bbca,,,,,,
http://www.wikidata.org/entity/Q108385243,Q108385243,http://www.wikidata.org/.well-known/genid/fa8332f8fe3a28249cbacfefaf5286b0,,,,,,
http://www.wikidata.org/entity/Q108385240,Q108385240,http://www.wikidata.org/.well-known/genid/41715d1d5ec9256dbdc7fbcfc8ff548d,,,,,,
http://www.wikidata.org/entity/Q108385595,Q108385595,http://www.wikidata.org/.well-known/genid/c7e52d8a4b8821096617365598f6a876,,,,,,
http://www.wikidata.org/entity/Q108385596,Q108385596,http://www.wikidata.org/.well-known/genid/7dc15199f254f0956ad53576384c33c9,,,,,,
http://www.wikidata.org/entity/Q108386456,Q108386456,http://www.wikidata.org/.well-known/genid/2b3d709a7147655c46059c76d56fc03c,,,,,,
http://www.wikidata.org/entity/Q108386463,Q108386463,http://www.wikidata.org/.well-known/genid/3f31ef3241f03a0f190884de0aac5d46,,,,,,
http://www.wikidata.org/entity/Q108386466,Q108386466,http://www.wikidata.org/.well-known/genid/d36380222ea8aafee45fb3187b214f02,,,,,,
http://www.wikidata.org/entity/Q108386467,Q108386467,http://www.wikidata.org/.well-known/genid/933e619955e10e650fbd0578ad726a6a,,,,,,
http://www.wikidata.org/entity/Q108386465,Q108386465,http://www.wikidata.org/.well-known/genid/440f9b81de49d08d2c19c696aa7ff2fe,,,,,,
http://www.wikidata.org/entity/Q109042484,La ville s'endormait,Жак Брель,,Бельгия,,1977-01-01T00:00:00Z,Жак Брель,
http://www.wikidata.org/entity/Q108539934,Q108539934,http://www.wikidata.org/.well-known/genid/1ff4d057a2696a4154cbc29edcec3dfd,,,,,,
http://www.wikidata.org/entity/Q108539935,Q108539935,http://www.wikidata.org/.well-known/genid/b2296a73db69a5e1443c8e3b5555b583,,,,,,
http://www.wikidata.org/entity/Q108539942,Q108539942,http://www.wikidata.org/.well-known/genid/3616b14ecc0f87dbf9ea78dd7b53ae31,,,,,,
http://www.wikidata.org/entity/Q108539941,Q108539941,http://www.wikidata.org/.well-known/genid/cb58d726b974459061c5a914f91efcf7,,,,,,
http://www.wikidata.org/entity/Q108539946,Q108539946,http://www.wikidata.org/.well-known/genid/5a6c938e0372cc9c486d420ffc5368ab,,,,,,
http://www.wikidata.org/entity/Q108539944,Q108539944,http://www.wikidata.org/.well-known/genid/38010068b22037f999f52dbededa5e98,,,,,,
http://www.wikidata.org/entity/Q108539950,Q108539950,http://www.wikidata.org/.well-known/genid/5dee0ed43d58a878521d7af838a2c968,,,,,,
http://www.wikidata.org/entity/Q108539948,Q108539948,http://www.wikidata.org/.well-known/genid/3c458114aab217342161f2273837b77d,,,,,,
http://www.wikidata.org/entity/Q108539953,Q108539953,http://www.wikidata.org/.well-known/genid/4a340896be9383f39b86ab48c923bf19,,,,,,
http://www.wikidata.org/entity/Q108539956,Q108539956,http://www.wikidata.org/.well-known/genid/37fe97716ac6bfabe2efb993fefdd5b6,,,,,,
http://www.wikidata.org/entity/Q108539962,Q108539962,http://www.wikidata.org/.well-known/genid/ff035484608bf87bd462280086289d42,,,,,,
http://www.wikidata.org/entity/Q108539960,Q108539960,http://www.wikidata.org/.well-known/genid/b294235f55c4c77681e05663ae4e72b0,,,,,,
http://www.wikidata.org/entity/Q108539961,Q108539961,http://www.wikidata.org/.well-known/genid/40e4e5fcb3c985371c339ae80f5e173a,,,,,,
http://www.wikidata.org/entity/Q108539964,Q108539964,http://www.wikidata.org/.well-known/genid/37c84b19002bb0a965aa2d38477ddff7,,,,,,
http://www.wikidata.org/entity/Q107637127,All the Best Moves,Jacquire King,инди-рок,США,203,2020-06-22T00:00:00Z,Smith & Burrows,
http://www.wikidata.org/entity/Q108385597,Q108385597,Jan Evangelista Nečas,,,,,,
http://www.wikidata.org/entity/Q107392672,Beautiful Distraction,Ильзе ДеЛанж,кантри-рок,Королевство Нидерландов,226,2010-11-04T00:00:00Z,Ильзе ДеЛанж,
http://www.wikidata.org/entity/Q108386450,Q108386450,František Žák,,,,,,
http://www.wikidata.org/entity/Q108874734,Long-Legged Guitar Pickin' Man,Маршалл Грант,кантри,США,,1967-01-01T00:00:00Z,Джун Картер,
http://www.wikidata.org/entity/Q108909563,'O Sole Mio,Джованни Капурро,,Королевство Италия,,,,
http://www.wikidata.org/entity/Q108874734,Long-Legged Guitar Pickin' Man,Маршалл Грант,кантри,США,,1967-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q108386454,Q108386454,Адам Вацлав Михна,,,,,,
http://www.wikidata.org/entity/Q107426089,Window of Hope,Oleta Adams,госпел,США,264,1993-08-27T00:00:00Z,Oleta Adams,
http://www.wikidata.org/entity/Q107407380,Winter of Love,Ильзе ДеЛанж,поп-рок,Королевство Нидерландов,235,2012-08-24T00:00:00Z,Ильзе ДеЛанж,
http://www.wikidata.org/entity/Q109045275,Q109045275,Жан-Клод Ваннье,,Франция,,,Maurane,
http://www.wikidata.org/entity/Q107379221,Pretty Amazing Grace,Нил Даймонд,кантри-рок,США,199,2008-01-01T00:00:00Z,Нил Даймонд,
http://www.wikidata.org/entity/Q107637127,All the Best Moves,Smith & Burrows,фолк-рок,,203,2020-06-22T00:00:00Z,Smith & Burrows,
http://www.wikidata.org/entity/Q108386460,Q108386460,Vladimír Šťastný,,,,,,
http://www.wikidata.org/entity/Q107392672,Beautiful Distraction,Джефф Коэн,кантри-рок,США,226,2010-11-04T00:00:00Z,Ильзе ДеЛанж,
http://www.wikidata.org/entity/Q107508969,100 Years,Joey Dyser,поп-музыка,Королевство Нидерландов,187,1974-12-01T00:00:00Z,Joey Dyser,
http://www.wikidata.org/entity/Q108374447,Reina Momo,Indio Solari,,Аргентина,,2001-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q107499554,Ze lijkt net niet op jou,Simon Keizer,Недерпоп,Королевство Нидерландов,217,2012-11-16T00:00:00Z,Nick & Simon,
http://www.wikidata.org/entity/Q107426089,Window of Hope,Oleta Adams,ритм-н-блюз,США,264,1993-08-27T00:00:00Z,Oleta Adams,
http://www.wikidata.org/entity/Q109274400,Praise the Lord and Pass the Soup,Майк Хэзлвуд,кантри,Великобритания,,1973-01-01T00:00:00Z,Carter Family,
http://www.wikidata.org/entity/Q107379221,Pretty Amazing Grace,Нил Даймонд,поп-рок,США,199,2008-01-01T00:00:00Z,Нил Даймонд,
http://www.wikidata.org/entity/Q109274400,Praise the Lord and Pass the Soup,Майк Хэзлвуд,кантри,Великобритания,,1973-01-01T00:00:00Z,The Oak Ridge Boys,
http://www.wikidata.org/entity/Q107499554,Ze lijkt net niet op jou,Gordon Groothedde,Недерпоп,Королевство Нидерландов,217,2012-11-16T00:00:00Z,Nick & Simon,
http://www.wikidata.org/entity/Q109274400,Praise the Lord and Pass the Soup,Майк Хэзлвуд,кантри,Великобритания,,1973-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q108874734,Long-Legged Guitar Pickin' Man,Маршалл Грант,фолк,США,,1967-01-01T00:00:00Z,Джун Картер,
http://www.wikidata.org/entity/Q107637127,All the Best Moves,Jacquire King,фолк-рок,США,203,2020-06-22T00:00:00Z,Smith & Burrows,
http://www.wikidata.org/entity/Q108824606,Mobile Bay,Curly Putman,кантри,США,,1981-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q108874734,Long-Legged Guitar Pickin' Man,Маршалл Грант,фолк,США,,1967-01-01T00:00:00Z,Джонни Кэш,
http://www.wikidata.org/entity/Q124316516,Q124316516,Хаим Сабан,вестерн,Израиль,,1983-01-01T00:00:00Z,Фредди Куинн,Lucky Luke
http://www.wikidata.org/entity/Q124316516,Q124316516,Шуки Леви,вестерн,США,,1983-01-01T00:00:00Z,Фредди Куинн,Lucky Luke
http://www.wikidata.org/entity/Q124316516,Q124316516,Хаим Сабан,кантри,США,,1983-01-01T00:00:00Z,Фредди Куинн,Lucky Luke
http://www.wikidata.org/entity/Q124078827,Q124078827,Lotar Olias,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Werner Schmah,Q116779087
http://www.wikidata.org/entity/Q124078827,Q124078827,Lotar Olias,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Werner Schmah,Q116779472
http://www.wikidata.org/entity/Q124316516,Q124316516,Хаим Сабан,вестерн,США,,1983-01-01T00:00:00Z,Jacques Cardona,Lucky Luke
http://www.wikidata.org/entity/Q124078827,Q124078827,Walter Rothenburg,шлягер,Германия,,1965-01-01T00:00:00Z,Udo Spitz,Q116779087
http://www.wikidata.org/entity/Q124078827,Q124078827,Lotar Olias,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Werner Schmah,Von Kontinent zu Kontinent
http://www.wikidata.org/entity/Q124078827,Q124078827,Lotar Olias,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Jonny Hill,Q116779087
http://www.wikidata.org/entity/Q124078827,Q124078827,Lotar Olias,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Jonny Hill,Q116779472
http://www.wikidata.org/entity/Q124205059,Q124205059,Leo Leandros,шлягер,Германия,,1980-01-01T00:00:00Z,Фредди Куинн,Du hast mein Wort
http://www.wikidata.org/entity/Q124078827,Q124078827,Walter Rothenburg,шлягер,Германия,,1965-01-01T00:00:00Z,Udo Spitz,Von Kontinent zu Kontinent
http://www.wikidata.org/entity/Q124294926,Q124294926,Фредди Куинн,шлягер,Австрия,,1975-01-01T00:00:00Z,Фредди Куинн,
http://www.wikidata.org/entity/Q124078827,Q124078827,Lotar Olias,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Jonny Hill,Von Kontinent zu Kontinent
http://www.wikidata.org/entity/Q124078827,Q124078827,Walter Rothenburg,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Teddy Parker,Q116779087
http://www.wikidata.org/entity/Q124316516,Q124316516,Клод Боллин,кантри,Франция,,1983-01-01T00:00:00Z,Фредди Куинн,Lucky Luke
http://www.wikidata.org/entity/Q124316516,Q124316516,Хаим Сабан,кантри,Королевство Египет,,1983-01-01T00:00:00Z,Jacques Cardona,Lucky Luke
http://www.wikidata.org/entity/Q124078827,Q124078827,Walter Rothenburg,моряцкая песня,Германия,,1965-01-01T00:00:00Z,Teddy Parker,Von Kontinent zu Kontinent
http://www.wikidata.org/entity/Q124267334,Q124267334,Michael Holm,моряцкая песня,Германия,,1969-01-01T00:00:00Z,Фредди Куинн,Der Junge von St. Pauli
http://www.wikidata.org/entity/Q124078827,Q124078827,Lotar Olias,шлягер,Германия,,1965-01-01T00:00:00Z,Udo Spitz,Q116779087
http://www.wikidata.org/entity/Q124078827,Q124078827,Lotar Olias,шлягер,Германия,,1965-01-01T00:00:00Z,Udo Spitz,Q116779472
